Number,CraftType,RecipeLevelTable,ItemResult,AmountResult,ItemIngredient0,AmountIngredient0,ItemIngredient1,AmountIngredient1,ItemIngredient2,AmountIngredient2,ItemIngredient3,AmountIngredient3,ItemIngredient4,AmountIngredient4,ItemIngredient5,AmountIngredient5,ItemIngredient6,AmountIngredient6,ItemIngredient7,AmountIngredient7,ItemIngredient8,AmountIngredient8,ItemIngredient9,AmountIngredient9,IsSecondary,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,Quest,CanQuickSynth,CanHq,ExpRewarded,StatusRequired,ItemRequired,IsSpecializationRequired,IsExpert,PatchNumber
10162,1,39,1781,1,5058,3,5373,1,5282,1,5065,1,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10163,1,39,1711,1,5079,1,5065,1,5373,1,5504,1,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10165,1,39,2425,1,5065,1,5373,1,5260,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10164,1,39,2323,1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10169,1,40,2400,1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10166,1,40,1786,1,5065,2,5371,1,5066,1,5058,1,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10170,1,40,2439,1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10167,1,40,2337,1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10168,1,40,2363,1,5065,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10175,1,41,2516,1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10177,1,41,2568,1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10174,1,41,2490,1,5065,2,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10176,1,41,2542,1,5065,1,5373,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10178,1,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10183,1,42,2388,1,5065,1,5099,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10187,1,43,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10179,1,42,1657,1,5059,2,5373,1,5282,1,5066,1,0,0,0,0,0,0,0,0,2,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10180,1,42,1723,1,5059,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10188,1,43,1659,1,5059,2,5436,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10189,1,43,1796,1,5059,2,5414,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10199,1,45,1801,1,5059,2,5374,1,5196,1,5058,1,0,0,0,0,0,0,0,0,2,6,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10203,1,45,2352,1,2351,1,5376,1,5282,1,5486,1,0,0,0,0,0,0,0,0,2,6,5,5,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10208,1,46,2325,1,5059,1,5094,1,5376,1,0,0,0,0,0,0,0,0,0,0,2,6,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10209,1,46,2427,1,5059,1,5066,1,5376,1,5262,1,0,0,0,0,0,0,0,0,2,6,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10211,1,47,2402,1,5059,1,5094,1,5376,1,5183,1,5066,1,0,0,0,0,0,0,2,6,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10210,1,47,2377,1,5059,1,5074,1,5376,1,5094,1,0,0,0,0,0,0,0,0,2,6,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10215,1,48,2530,1,5059,1,5074,1,5376,1,5282,1,0,0,0,0,0,0,0,0,2,6,5,6,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10220,1,49,2556,1,5059,1,5376,1,5282,1,5436,1,5322,1,0,0,0,0,0,0,2,6,5,6,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10216,1,49,1663,1,5059,2,5374,1,5505,1,5465,1,0,0,0,0,0,0,0,0,2,6,5,6,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
10218,1,49,1733,1,5074,1,5059,1,5374,1,5505,1,5063,1,0,0,0,0,0,0,2,6,5,6,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11241,2,1,5056,1,5106,2,5107,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11243,2,2,5091,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11242,2,2,5081,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11244,2,3,5071,1,5056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11245,2,3,2468,1,5071,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11246,2,4,2494,1,5071,1,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11247,2,5,2226,1,5071,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11248,2,6,3011,1,5081,3,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11249,2,7,3767,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11250,2,8,2656,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11251,2,8,2662,1,5071,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11253,2,9,3540,1,5071,1,5091,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11252,2,9,2469,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11255,2,10,2664,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11254,2,10,2230,1,5071,2,5091,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11256,2,11,2495,1,5071,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11257,2,11,3972,1,5071,2,5276,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11259,2,12,3026,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11258,2,12,2673,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11260,2,13,5057,1,5111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11261,2,13,3775,1,5071,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11263,2,14,5092,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11262,2,14,5072,1,5057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11264,2,14,3544,1,5071,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11265,2,15,5082,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,50,50,100,58,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11269,2,15,2231,1,5071,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11268,2,15,2496,1,5072,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11267,2,15,2470,1,2469,1,5091,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11270,2,16,2680,1,2664,1,5062,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11271,2,16,3550,1,3540,1,5091,1,5275,1,5063,1,0,0,0,0,0,0,0,0,3,1,5,1,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11272,2,17,2236,1,5072,2,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11273,2,18,2471,1,5072,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11274,2,18,2497,1,5072,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11277,2,19,3793,1,5072,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11275,2,19,2708,1,5072,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11276,2,19,3985,1,5072,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11281,2,20,3563,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11280,2,20,3045,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11279,2,20,2712,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11278,2,20,2239,1,2231,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11283,2,21,3557,1,5072,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11282,2,21,2241,1,5072,2,5998,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11284,2,22,2723,1,5072,2,5092,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11286,2,22,3802,1,5057,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11287,2,23,2472,1,5072,1,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11291,2,23,3804,1,5072,2,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11290,2,23,3574,1,5072,1,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11289,2,23,3057,1,5072,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11288,2,23,2498,1,5072,1,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11293,2,24,2725,1,2708,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11292,2,24,2242,1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11294,2,24,3998,1,5072,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11295,2,25,3068,1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11296,2,25,3579,1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11297,2,25,3352,1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11298,2,26,5058,1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,0,0,50,50,100,58,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11300,2,26,2473,1,2472,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11301,2,27,5073,1,5058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,50,50,100,58,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11302,2,27,5093,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,50,50,100,58,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11305,2,27,2248,1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11304,2,27,2499,1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11306,2,28,5083,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,50,50,100,58,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11308,2,28,4007,1,5073,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11307,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11311,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11309,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11310,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11314,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11313,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11315,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11312,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11316,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11319,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11320,2,31,4009,1,5073,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11317,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11318,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11324,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11323,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11322,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11326,2,33,2260,1,2231,1,5064,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11325,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11327,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11331,2,34,4024,1,5073,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11329,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11330,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11328,2,34,2262,1,2242,1,5092,2,5280,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11335,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11336,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11332,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11334,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,3,4,5,3,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11338,2,36,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11339,2,36,2502,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11340,2,37,5089,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11341,2,37,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11342,2,37,2268,1,5073,1,5093,1,5057,2,5998,1,0,0,0,0,0,0,0,0,3,4,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11344,2,38,5079,1,5065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11355,2,40,3142,1,5436,1,5282,2,5058,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11353,2,40,2802,1,5079,2,5099,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11352,2,40,2476,1,5079,1,5099,1,5058,1,5201,1,0,0,0,0,0,0,0,0,3,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11359,2,41,3858,1,5079,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11357,2,41,2817,1,5073,1,5079,1,5099,1,5065,1,0,0,0,0,0,0,0,0,3,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11367,2,42,3861,1,5284,1,5079,1,5099,1,5056,1,5321,1,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11364,2,42,2819,1,5079,1,5099,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11361,2,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11358,2,41,3623,1,5079,1,5282,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11366,2,42,3868,1,5079,1,5089,2,5277,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11363,2,42,2827,1,5079,1,5089,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11365,2,42,3174,1,5089,3,5328,1,5073,1,5277,1,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11368,2,43,5074,1,5059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11369,2,43,5084,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11372,2,43,3642,1,5073,1,5079,1,5099,1,5284,1,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11370,2,43,2503,1,5074,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11376,2,44,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,50,50,100,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11379,2,44,2830,1,2802,1,5099,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,1,50,150,75,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11383,2,44,3654,1,5074,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11389,2,45,3883,1,5074,1,5285,1,5059,1,5322,1,0,0,0,0,0,0,0,0,3,6,5,5,1,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
